# TUM trajectory format
# timestamp tx ty tz qx qy qz qw
# Note: Orientation is identity quaternion (0,0,0,1) as GPS only provides position
1698133186.704144478 -11.237437 -358.898355 89.996273 0.0 0.0 0.0 1.0
1698133186.721705914 -11.427885 -358.932138 89.996201 0.0 0.0 0.0 1.0
1698133186.740874767 -11.615252 -358.966013 89.996109 0.0 0.0 0.0 1.0
1698133186.761533737 -11.756967 -358.991648 89.995979 0.0 0.0 0.0 1.0
1698133186.780941963 -11.944277 -359.025492 89.995872 0.0 0.0 0.0 1.0
1698133186.802875757 -12.131519 -359.059458 89.995770 0.0 0.0 0.0 1.0
1698133186.821220636 -12.318699 -359.093485 89.995682 0.0 0.0 0.0 1.0
1698133186.841984272 -12.505811 -359.127573 89.995632 0.0 0.0 0.0 1.0
1698133186.861370087 -12.692840 -359.161691 89.995560 0.0 0.0 0.0 1.0
1698133186.880780220 -12.879827 -359.195871 89.995491 0.0 0.0 0.0 1.0
1698133186.904585838 -13.066721 -359.230081 89.995419 0.0 0.0 0.0 1.0
1698133186.920784712 -13.253512 -359.264261 89.995361 0.0 0.0 0.0 1.0
1698133186.941114187 -13.440178 -359.298563 89.995323 0.0 0.0 0.0 1.0
1698133186.961605787 -13.581334 -359.324472 89.996216 0.0 0.0 0.0 1.0
1698133186.981100798 -13.767653 -359.358926 89.996208 0.0 0.0 0.0 1.0
1698133187.002682686 -13.953855 -359.393381 89.996212 0.0 0.0 0.0 1.0
1698133187.020869017 -14.139996 -359.427835 89.996193 0.0 0.0 0.0 1.0
1698133187.041363955 -14.326067 -359.462411 89.996117 0.0 0.0 0.0 1.0
1698133187.061932564 -14.514440 -359.495889 89.996071 0.0 0.0 0.0 1.0
1698133187.082720518 -14.700359 -359.530496 89.996017 0.0 0.0 0.0 1.0
1698133187.104246616 -14.886187 -359.565072 89.995960 0.0 0.0 0.0 1.0
1698133187.121661663 -15.071921 -359.599618 89.995914 0.0 0.0 0.0 1.0
1698133187.141398668 -15.257552 -359.634256 89.995876 0.0 0.0 0.0 1.0
1698133187.161891460 -15.397880 -359.660379 89.989441 0.0 0.0 0.0 1.0
1698133187.181117296 -15.583894 -359.694802 89.989315 0.0 0.0 0.0 1.0
1698133187.202628851 -15.769830 -359.729287 89.989174 0.0 0.0 0.0 1.0
1698133187.221125841 -15.955681 -359.763742 89.989037 0.0 0.0 0.0 1.0
1698133187.241622448 -16.141461 -359.798226 89.988670 0.0 0.0 0.0 1.0
1698133187.261126041 -16.327188 -359.832772 89.988552 0.0 0.0 0.0 1.0
1698133187.281508446 -16.512865 -359.867288 89.988445 0.0 0.0 0.0 1.0
1698133187.304041386 -16.698458 -359.901925 89.988338 0.0 0.0 0.0 1.0
1698133187.321502447 -16.883982 -359.936562 89.988220 0.0 0.0 0.0 1.0
1698133187.340880871 -17.069446 -359.971200 89.988102 0.0 0.0 0.0 1.0
1698133187.361760378 -17.254827 -360.005868 89.987988 0.0 0.0 0.0 1.0
1698133187.381382465 -17.390046 -360.031442 89.983200 0.0 0.0 0.0 1.0
1698133187.402902842 -17.563230 -360.063882 89.983070 0.0 0.0 0.0 1.0
1698133187.421007872 -17.689937 -360.084725 89.982967 0.0 0.0 0.0 1.0
1698133187.441644907 -17.863046 -360.117257 89.982914 0.0 0.0 0.0 1.0
1698133187.461088896 -18.036061 -360.149972 89.982838 0.0 0.0 0.0 1.0
1698133187.481723309 -18.208994 -360.182656 89.982765 0.0 0.0 0.0 1.0
1698133187.504194498 -18.381852 -360.215340 89.982727 0.0 0.0 0.0 1.0
1698133187.521374226 -18.554678 -360.248116 89.982697 0.0 0.0 0.0 1.0
1698133187.541907072 -18.727516 -360.280892 89.982666 0.0 0.0 0.0 1.0
1698133187.561254501 -18.851885 -360.304268 89.977173 0.0 0.0 0.0 1.0
1698133187.581694365 -19.041111 -360.340493 89.977074 0.0 0.0 0.0 1.0
1698133187.602490187 -19.230302 -360.376687 89.976982 0.0 0.0 0.0 1.0
1698133187.621078730 -19.419498 -360.412972 89.976864 0.0 0.0 0.0 1.0
1698133187.641410112 -19.608705 -360.449227 89.976795 0.0 0.0 0.0 1.0
1698133187.661483049 -19.797929 -360.485573 89.976692 0.0 0.0 0.0 1.0
1698133187.681926966 -19.987233 -360.521981 89.976631 0.0 0.0 0.0 1.0
1698133187.704441547 -20.176627 -360.558419 89.976582 0.0 0.0 0.0 1.0
1698133187.721571207 -20.366070 -360.594887 89.976551 0.0 0.0 0.0 1.0
1698133187.741840124 -20.555491 -360.631295 89.976551 0.0 0.0 0.0 1.0
1698133187.761201859 -20.700112 -360.659157 89.972599 0.0 0.0 0.0 1.0
1698133187.781636477 -20.894156 -360.696449 89.972610 0.0 0.0 0.0 1.0
1698133187.802230358 -21.088219 -360.733711 89.972641 0.0 0.0 0.0 1.0
1698133187.821717501 -21.282270 -360.771004 89.972668 0.0 0.0 0.0 1.0
1698133187.841051340 -21.476328 -360.808388 89.972717 0.0 0.0 0.0 1.0
1698133187.861857891 -21.670364 -360.845833 89.972755 0.0 0.0 0.0 1.0
1698133187.881040812 -21.864373 -360.883247 89.972824 0.0 0.0 0.0 1.0
1698133187.904765844 -22.058349 -360.920601 89.972889 0.0 0.0 0.0 1.0
1698133187.921978712 -22.252219 -360.957985 89.972950 0.0 0.0 0.0 1.0
1698133187.941515207 -22.445975 -360.995430 89.973007 0.0 0.0 0.0 1.0
1698133187.962024212 -22.594637 -361.024086 89.970078 0.0 0.0 0.0 1.0
1698133187.981369019 -22.781432 -361.060341 89.970154 0.0 0.0 0.0 1.0
1698133188.003168106 -22.968094 -361.096535 89.970257 0.0 0.0 0.0 1.0
1698133188.021388531 -23.154644 -361.132728 89.970375 0.0 0.0 0.0 1.0
1698133188.041949511 -23.341049 -361.168922 89.970501 0.0 0.0 0.0 1.0
1698133188.061239004 -23.527305 -361.205147 89.970715 0.0 0.0 0.0 1.0
1698133188.081676006 -23.713438 -361.241310 89.970966 0.0 0.0 0.0 1.0
1698133188.104332209 -23.899406 -361.277534 89.971237 0.0 0.0 0.0 1.0
1698133188.121625662 -24.096076 -361.316017 89.971535 0.0 0.0 0.0 1.0
1698133188.141209602 -24.281737 -361.352150 89.971859 0.0 0.0 0.0 1.0
1698133188.161899328 -24.422440 -361.379554 89.970928 0.0 0.0 0.0 1.0
1698133188.181343794 -24.606747 -361.415474 89.971245 0.0 0.0 0.0 1.0
1698133188.202857733 -24.790803 -361.451423 89.971577 0.0 0.0 0.0 1.0
1698133188.221298695 -24.974644 -361.487312 89.971920 0.0 0.0 0.0 1.0
1698133188.241940737 -25.158280 -361.523170 89.972328 0.0 0.0 0.0 1.0
1698133188.261540174 -25.341690 -361.558998 89.972679 0.0 0.0 0.0 1.0
1698133188.280977249 -25.524837 -361.594703 89.973045 0.0 0.0 0.0 1.0
1698133188.304630518 -25.707699 -361.630378 89.973415 0.0 0.0 0.0 1.0
1698133188.321031094 -25.890230 -361.666053 89.973766 0.0 0.0 0.0 1.0
1698133188.341819525 -26.072374 -361.701545 89.974106 0.0 0.0 0.0 1.0
1698133188.361379147 -26.210016 -361.728370 89.973515 0.0 0.0 0.0 1.0
1698133188.380852461 -26.390521 -361.763435 89.973835 0.0 0.0 0.0 1.0
1698133188.402747631 -26.570657 -361.798560 89.974144 0.0 0.0 0.0 1.0
1698133188.421985626 -26.750388 -361.833503 89.974445 0.0 0.0 0.0 1.0
1698133188.441345930 -26.929688 -361.868446 89.974770 0.0 0.0 0.0 1.0
1698133188.460968971 -27.111245 -361.903602 89.975082 0.0 0.0 0.0 1.0
1698133188.481658459 -27.289582 -361.938300 89.975388 0.0 0.0 0.0 1.0
1698133188.504122496 -27.467402 -361.972785 89.975670 0.0 0.0 0.0 1.0
1698133188.521621466 -27.644669 -362.007270 89.975906 0.0 0.0 0.0 1.0
1698133188.541172028 -27.821382 -362.041572 89.976128 0.0 0.0 0.0 1.0
1698133188.561705589 -27.954580 -362.067512 89.976124 0.0 0.0 0.0 1.0
1698133188.581295967 -28.129419 -362.101447 89.976341 0.0 0.0 0.0 1.0
1698133188.603140354 -28.303640 -362.135291 89.976517 0.0 0.0 0.0 1.0
1698133188.621496916 -28.477262 -362.168952 89.976646 0.0 0.0 0.0 1.0
1698133188.640923023 -28.650249 -362.202521 89.976849 0.0 0.0 0.0 1.0
1698133188.661597967 -28.822562 -362.235999 89.976959 0.0 0.0 0.0 1.0
1698133188.681038618 -28.994212 -362.269324 89.977081 0.0 0.0 0.0 1.0
1698133188.704635620 -29.165152 -362.302588 89.977192 0.0 0.0 0.0 1.0
1698133188.722041368 -29.335372 -362.335700 89.977287 0.0 0.0 0.0 1.0
1698133188.741650581 -29.504839 -362.368720 89.977356 0.0 0.0 0.0 1.0
1698133188.761049032 -29.632349 -362.393561 89.976345 0.0 0.0 0.0 1.0
1698133188.781531811 -29.800083 -362.426001 89.976349 0.0 0.0 0.0 1.0
1698133188.803187132 -29.967022 -362.458228 89.976318 0.0 0.0 0.0 1.0
1698133188.821548939 -30.126818 -362.487036 89.976288 0.0 0.0 0.0 1.0
1698133188.841145992 -30.292186 -362.518988 89.976250 0.0 0.0 0.0 1.0
1698133188.861580372 -30.456749 -362.550879 89.976177 0.0 0.0 0.0 1.0
1698133188.881000280 -30.620489 -362.582587 89.976086 0.0 0.0 0.0 1.0
1698133188.904648781 -30.783401 -362.614294 89.975990 0.0 0.0 0.0 1.0
1698133188.921156645 -30.945480 -362.645911 89.975895 0.0 0.0 0.0 1.0
1698133188.941772938 -31.106732 -362.677405 89.975807 0.0 0.0 0.0 1.0
1698133188.961278200 -31.227986 -362.701117 89.976578 0.0 0.0 0.0 1.0
1698133188.981756687 -31.387286 -362.732672 89.976475 0.0 0.0 0.0 1.0
1698133189.002771378 -31.545741 -362.764227 89.976364 0.0 0.0 0.0 1.0
1698133189.020963430 -31.703385 -362.795813 89.976254 0.0 0.0 0.0 1.0
1698133189.041527033 -31.860220 -362.827490 89.976154 0.0 0.0 0.0 1.0
1698133189.061148167 -32.016245 -362.859228 89.976063 0.0 0.0 0.0 1.0
1698133189.081654072 -32.171520 -362.891028 89.975979 0.0 0.0 0.0 1.0
1698133189.104310751 -32.326076 -362.922949 89.975880 0.0 0.0 0.0 1.0
1698133189.121949196 -32.479894 -362.954962 89.975754 0.0 0.0 0.0 1.0
1698133189.141706944 -32.632980 -362.987188 89.975628 0.0 0.0 0.0 1.0
1698133189.161182880 -32.748199 -363.011664 89.974716 0.0 0.0 0.0 1.0
1698133189.181515217 -32.899143 -363.043768 89.974564 0.0 0.0 0.0 1.0
1698133189.202039003 -33.049476 -363.076086 89.974407 0.0 0.0 0.0 1.0
1698133189.221539259 -33.199268 -363.108740 89.974262 0.0 0.0 0.0 1.0
1698133189.241158962 -33.348601 -363.141607 89.974072 0.0 0.0 0.0 1.0
1698133189.261786461 -33.497523 -363.174841 89.973942 0.0 0.0 0.0 1.0
1698133189.281155348 -33.646064 -363.208349 89.973820 0.0 0.0 0.0 1.0
1698133189.303977966 -33.794272 -363.242285 89.973721 0.0 0.0 0.0 1.0
1698133189.321325541 -33.942206 -363.276495 89.973629 0.0 0.0 0.0 1.0
1698133189.341914892 -34.089911 -363.311163 89.973537 0.0 0.0 0.0 1.0
1698133189.361407995 -34.201269 -363.337530 89.973167 0.0 0.0 0.0 1.0
1698133189.381898165 -34.349634 -363.373663 89.973053 0.0 0.0 0.0 1.0
1698133189.402453899 -34.497980 -363.410253 89.972939 0.0 0.0 0.0 1.0
1698133189.420814037 -34.646330 -363.447332 89.972816 0.0 0.0 0.0 1.0
1698133189.441387653 -34.794740 -363.485021 89.973083 0.0 0.0 0.0 1.0
1698133189.462048292 -34.943277 -363.523260 89.973000 0.0 0.0 0.0 1.0
1698133189.481639862 -35.091981 -363.561986 89.972904 0.0 0.0 0.0 1.0
1698133189.504147291 -35.240823 -363.601293 89.972813 0.0 0.0 0.0 1.0
1698133189.521797180 -35.386964 -363.640996 89.972710 0.0 0.0 0.0 1.0
1698133189.541047573 -35.536195 -363.681554 89.972610 0.0 0.0 0.0 1.0
1698133189.561543226 -35.649178 -363.712652 89.972977 0.0 0.0 0.0 1.0
1698133189.580931902 -35.799378 -363.755010 89.972904 0.0 0.0 0.0 1.0
1698133189.603854895 -35.949814 -363.798040 89.972855 0.0 0.0 0.0 1.0
1698133189.621199369 -36.100503 -363.841771 89.972801 0.0 0.0 0.0 1.0
1698133189.641840458 -36.251446 -363.886235 89.973202 0.0 0.0 0.0 1.0
1698133189.661425114 -36.402638 -363.931462 89.973186 0.0 0.0 0.0 1.0
1698133189.681751490 -36.554104 -363.977422 89.973198 0.0 0.0 0.0 1.0
1698133189.704597712 -36.705822 -364.024236 89.973225 0.0 0.0 0.0 1.0
1698133189.721019268 -36.857773 -364.071904 89.973267 0.0 0.0 0.0 1.0
1698133189.741538525 -37.009956 -364.120275 89.973324 0.0 0.0 0.0 1.0
1698133189.760967016 -37.125293 -364.157536 89.971310 0.0 0.0 0.0 1.0
1698133189.781498671 -37.278358 -364.207890 89.971394 0.0 0.0 0.0 1.0
1698133189.802116632 -37.431670 -364.259221 89.971485 0.0 0.0 0.0 1.0
1698133189.821534395 -37.585220 -364.311436 89.971584 0.0 0.0 0.0 1.0
1698133189.841232777 -37.739017 -364.364629 89.971874 0.0 0.0 0.0 1.0
1698133189.861615658 -37.898566 -364.423009 89.972015 0.0 0.0 0.0 1.0
1698133189.881239176 -38.052893 -364.478154 89.972168 0.0 0.0 0.0 1.0
1698133189.904655695 -38.207461 -364.534337 89.972321 0.0 0.0 0.0 1.0
1698133189.921019793 -38.362257 -364.591557 89.972469 0.0 0.0 0.0 1.0
1698133189.941461325 -38.517294 -364.649876 89.972630 0.0 0.0 0.0 1.0
1698133189.960994720 -38.634810 -364.694737 89.972336 0.0 0.0 0.0 1.0
1698133189.981704950 -38.790255 -364.755223 89.972515 0.0 0.0 0.0 1.0
1698133190.002558470 -38.945940 -364.816868 89.972713 0.0 0.0 0.0 1.0
1698133190.021906137 -39.101858 -364.879582 89.972904 0.0 0.0 0.0 1.0
1698133190.041496754 -39.258016 -364.943516 89.972061 0.0 0.0 0.0 1.0
1698133190.061243773 -39.414369 -365.008579 89.972225 0.0 0.0 0.0 1.0
1698133190.082199812 -39.570962 -365.074833 89.972389 0.0 0.0 0.0 1.0
1698133190.103865385 -39.727769 -365.142246 89.972530 0.0 0.0 0.0 1.0
1698133190.121422291 -39.884767 -365.210819 89.972668 0.0 0.0 0.0 1.0
1698133190.141383171 -40.041955 -365.280521 89.972813 0.0 0.0 0.0 1.0
1698133190.162022829 -40.160985 -365.333988 89.972431 0.0 0.0 0.0 1.0
1698133190.181473255 -40.317933 -365.405674 89.972584 0.0 0.0 0.0 1.0
1698133190.202988386 -40.475003 -365.478550 89.972759 0.0 0.0 0.0 1.0
1698133190.221585512 -40.632874 -365.553501 89.972919 0.0 0.0 0.0 1.0
1698133190.241034746 -40.790119 -365.628727 89.973545 0.0 0.0 0.0 1.0
1698133190.261716604 -40.947449 -365.704959 89.973755 0.0 0.0 0.0 1.0
1698133190.281359196 -41.104835 -365.782291 89.973980 0.0 0.0 0.0 1.0
1698133190.304305792 -41.262230 -365.860751 89.974236 0.0 0.0 0.0 1.0
1698133190.321877956 -41.419632 -365.940280 89.974487 0.0 0.0 0.0 1.0
1698133190.341327906 -41.576965 -366.020877 89.974766 0.0 0.0 0.0 1.0
1698133190.361829042 -41.695823 -366.082370 89.976292 0.0 0.0 0.0 1.0
1698133190.381302357 -41.852821 -366.165225 89.976624 0.0 0.0 0.0 1.0
1698133190.402317047 -42.009708 -366.249057 89.976967 0.0 0.0 0.0 1.0
1698133190.421656370 -42.166442 -366.333865 89.977310 0.0 0.0 0.0 1.0
1698133190.440902472 -42.323027 -366.419741 89.977619 0.0 0.0 0.0 1.0
1698133190.461457253 -42.479422 -366.506564 89.977993 0.0 0.0 0.0 1.0
1698133190.480853081 -42.635626 -366.594454 89.978378 0.0 0.0 0.0 1.0
1698133190.504566669 -42.791605 -366.683291 89.978756 0.0 0.0 0.0 1.0
1698133190.520869255 -42.947306 -366.773104 89.979126 0.0 0.0 0.0 1.0
1698133190.541293144 -43.102697 -366.863894 89.979485 0.0 0.0 0.0 1.0
1698133190.562077761 -43.219896 -366.933016 89.982021 0.0 0.0 0.0 1.0
1698133190.581866980 -43.374132 -367.025393 89.982426 0.0 0.0 0.0 1.0
1698133190.603519440 -43.528032 -367.118685 89.982822 0.0 0.0 0.0 1.0
1698133190.621905088 -43.681593 -367.212954 89.983212 0.0 0.0 0.0 1.0
1698133190.641369820 -43.834794 -367.308077 89.984173 0.0 0.0 0.0 1.0
1698133190.661967993 -43.987634 -367.404146 89.984600 0.0 0.0 0.0 1.0
1698133190.681374550 -44.140081 -367.501131 89.985027 0.0 0.0 0.0 1.0
1698133190.703933954 -44.292100 -367.598940 89.985435 0.0 0.0 0.0 1.0
1698133190.721446753 -44.443696 -367.697725 89.985832 0.0 0.0 0.0 1.0
1698133190.741831779 -44.594842 -367.797304 89.986214 0.0 0.0 0.0 1.0
1698133190.761317015 -44.708668 -367.873079 89.988392 0.0 0.0 0.0 1.0
1698133190.781811714 -44.859143 -367.974244 89.988762 0.0 0.0 0.0 1.0
1698133190.802338123 -45.009140 -368.076265 89.989124 0.0 0.0 0.0 1.0
1698133190.820922613 -45.158657 -368.179170 89.989464 0.0 0.0 0.0 1.0
1698133190.841321707 -45.307697 -368.282899 89.990002 0.0 0.0 0.0 1.0
1698133190.861893654 -45.456249 -368.387513 89.990334 0.0 0.0 0.0 1.0
1698133190.881372690 -45.604324 -368.493012 89.990643 0.0 0.0 0.0 1.0
1698133190.904077768 -45.751896 -368.599427 89.990925 0.0 0.0 0.0 1.0
1698133190.921524286 -45.897117 -368.705475 89.991169 0.0 0.0 0.0 1.0
1698133190.941039562 -46.043704 -368.813477 89.991386 0.0 0.0 0.0 1.0
1698133190.961717844 -46.154136 -368.895539 89.994125 0.0 0.0 0.0 1.0
1698133190.981408119 -46.299701 -369.005341 89.994320 0.0 0.0 0.0 1.0
1698133191.002233267 -46.444728 -369.115998 89.994484 0.0 0.0 0.0 1.0
1698133191.021735430 -46.589282 -369.227509 89.994598 0.0 0.0 0.0 1.0
1698133191.041175365 -46.733336 -369.339844 89.995129 0.0 0.0 0.0 1.0
1698133191.061131239 -46.876868 -369.453033 89.995255 0.0 0.0 0.0 1.0
1698133191.082891464 -47.019911 -369.567138 89.995392 0.0 0.0 0.0 1.0
1698133191.104797602 -47.162474 -369.682098 89.995506 0.0 0.0 0.0 1.0
1698133191.121450901 -47.304541 -369.797821 89.995594 0.0 0.0 0.0 1.0
1698133191.141212463 -47.446089 -369.914428 89.995651 0.0 0.0 0.0 1.0
1698133191.161870003 -47.552717 -370.002960 89.997791 0.0 0.0 0.0 1.0
1698133191.181379318 -47.693274 -370.121307 89.997818 0.0 0.0 0.0 1.0
1698133191.203095436 -47.833300 -370.240539 89.997810 0.0 0.0 0.0 1.0
1698133191.221615791 -47.972811 -370.360625 89.997768 0.0 0.0 0.0 1.0
1698133191.242031574 -48.111776 -370.481658 89.998295 0.0 0.0 0.0 1.0
1698133191.261407614 -48.247999 -370.598876 89.998241 0.0 0.0 0.0 1.0
1698133191.281353474 -48.385885 -370.721617 89.998199 0.0 0.0 0.0 1.0
1698133191.304640532 -48.523179 -370.845275 89.998154 0.0 0.0 0.0 1.0
1698133191.321566582 -48.659879 -370.969817 89.998100 0.0 0.0 0.0 1.0
1698133191.341753006 -48.795968 -371.095305 89.998039 0.0 0.0 0.0 1.0
1698133191.361138821 -48.898469 -371.190550 90.001137 0.0 0.0 0.0 1.0
1698133191.381567955 -49.033757 -371.318174 90.001064 0.0 0.0 0.0 1.0
1698133191.402789593 -49.168423 -371.446623 90.000992 0.0 0.0 0.0 1.0
1698133191.421759605 -49.302441 -371.575987 90.000889 0.0 0.0 0.0 1.0
1698133191.441093445 -49.435811 -371.706114 90.001251 0.0 0.0 0.0 1.0
1698133191.461605072 -49.568516 -371.837156 90.001160 0.0 0.0 0.0 1.0
1698133191.481018543 -49.700573 -371.969053 90.001087 0.0 0.0 0.0 1.0
1698133191.504797459 -49.831959 -372.101743 90.001007 0.0 0.0 0.0 1.0
1698133191.521167278 -49.962658 -372.235257 90.000923 0.0 0.0 0.0 1.0
1698133191.541542053 -50.092663 -372.369626 90.000832 0.0 0.0 0.0 1.0
1698133191.561087132 -50.190571 -372.471646 90.004478 0.0 0.0 0.0 1.0
1698133191.581739902 -50.319141 -372.607724 90.004433 0.0 0.0 0.0 1.0
1698133191.603296518 -50.447025 -372.744626 90.004406 0.0 0.0 0.0 1.0
1698133191.621667624 -50.576816 -372.881497 90.004375 0.0 0.0 0.0 1.0
1698133191.641038656 -50.703246 -373.019894 90.003792 0.0 0.0 0.0 1.0
1698133191.661926985 -50.828941 -373.159085 90.003757 0.0 0.0 0.0 1.0
1698133191.681161880 -50.953918 -373.299038 90.003723 0.0 0.0 0.0 1.0
1698133191.704019070 -51.078139 -373.439785 90.003689 0.0 0.0 0.0 1.0
1698133191.721620321 -51.201594 -373.581234 90.003632 0.0 0.0 0.0 1.0
1698133191.741103411 -51.324294 -373.723415 90.003563 0.0 0.0 0.0 1.0
1698133191.761615992 -51.416652 -373.831325 90.006763 0.0 0.0 0.0 1.0
1698133191.780932426 -51.537581 -373.975246 90.006729 0.0 0.0 0.0 1.0
1698133191.802772999 -51.657767 -374.119930 90.006702 0.0 0.0 0.0 1.0
1698133191.821103573 -51.777182 -374.265315 90.006653 0.0 0.0 0.0 1.0
1698133191.841865778 -51.895850 -374.411464 90.007618 0.0 0.0 0.0 1.0
1698133191.861356974 -52.013758 -374.558345 90.007572 0.0 0.0 0.0 1.0
1698133191.881750345 -52.130881 -374.705867 90.007538 0.0 0.0 0.0 1.0
1698133191.904472113 -52.247217 -374.854090 90.007492 0.0 0.0 0.0 1.0
1698133191.921861172 -52.362757 -375.003016 90.007431 0.0 0.0 0.0 1.0
1698133191.941366434 -52.477476 -375.152613 90.007366 0.0 0.0 0.0 1.0
1698133191.961061001 -52.563757 -375.266108 90.007603 0.0 0.0 0.0 1.0
1698133191.981515169 -52.677049 -375.417017 90.007542 0.0 0.0 0.0 1.0
1698133192.002299070 -52.789545 -375.568598 90.007458 0.0 0.0 0.0 1.0
1698133192.021671772 -52.901227 -375.720789 90.007366 0.0 0.0 0.0 1.0
1698133192.040874243 -53.012090 -375.873712 90.008453 0.0 0.0 0.0 1.0
1698133192.061919689 -53.122114 -376.027246 90.008396 0.0 0.0 0.0 1.0
1698133192.081327677 -53.231309 -376.181482 90.008369 0.0 0.0 0.0 1.0
1698133192.104578972 -53.339669 -376.336297 90.008331 0.0 0.0 0.0 1.0
1698133192.121892214 -53.447187 -376.491754 90.008266 0.0 0.0 0.0 1.0
1698133192.141680241 -53.553845 -376.647882 90.008175 0.0 0.0 0.0 1.0
1698133192.161085367 -53.634026 -376.766198 90.010433 0.0 0.0 0.0 1.0
1698133192.181511164 -53.738606 -376.923608 90.010345 0.0 0.0 0.0 1.0
1698133192.202236891 -53.842297 -377.081597 90.010258 0.0 0.0 0.0 1.0
1698133192.221699715 -53.945138 -377.240227 90.010147 0.0 0.0 0.0 1.0
1698133192.241306782 -54.047097 -377.399498 90.010593 0.0 0.0 0.0 1.0
1698133192.261742353 -54.148159 -377.559349 90.010490 0.0 0.0 0.0 1.0
1698133192.281015158 -54.248330 -377.719841 90.010387 0.0 0.0 0.0 1.0
1698133192.304702282 -54.347599 -377.880913 90.010269 0.0 0.0 0.0 1.0
1698133192.321079016 -54.444443 -378.043449 90.010132 0.0 0.0 0.0 1.0
1698133192.341652393 -54.541882 -378.205650 90.009998 0.0 0.0 0.0 1.0
1698133192.360977173 -54.638393 -378.368431 90.009853 0.0 0.0 0.0 1.0
1698133192.381353855 -54.707989 -378.488304 90.018696 0.0 0.0 0.0 1.0
1698133192.403006792 -54.794926 -378.642478 90.018627 0.0 0.0 0.0 1.0
1698133192.421497822 -54.880916 -378.797141 90.018566 0.0 0.0 0.0 1.0
1698133192.440960884 -54.965961 -378.952414 90.019020 0.0 0.0 0.0 1.0
1698133192.461620092 -55.050052 -379.108298 90.019051 0.0 0.0 0.0 1.0
1698133192.480962992 -55.133159 -379.264670 90.019100 0.0 0.0 0.0 1.0
1698133192.504612207 -55.215286 -379.421622 90.019157 0.0 0.0 0.0 1.0
1698133192.520897388 -55.296463 -379.579153 90.019176 0.0 0.0 0.0 1.0
1698133192.541466713 -55.376682 -379.737234 90.019192 0.0 0.0 0.0 1.0
1698133192.560979605 -55.432262 -379.851462 90.024853 0.0 0.0 0.0 1.0
1698133192.581493616 -55.520686 -380.024343 90.024906 0.0 0.0 0.0 1.0
1698133192.603376627 -55.608169 -380.197775 90.024925 0.0 0.0 0.0 1.0
1698133192.621852398 -55.694671 -380.371664 90.024910 0.0 0.0 0.0 1.0
1698133192.641264439 -55.780196 -380.546041 90.025105 0.0 0.0 0.0 1.0
1698133192.661904335 -55.851642 -380.704946 90.025127 0.0 0.0 0.0 1.0
1698133192.681561708 -55.935275 -380.880269 90.025181 0.0 0.0 0.0 1.0
1698133192.704052448 -56.017981 -381.056142 90.025230 0.0 0.0 0.0 1.0
1698133192.721694708 -56.099715 -381.232320 90.025257 0.0 0.0 0.0 1.0
1698133192.741159201 -56.180404 -381.408894 90.025265 0.0 0.0 0.0 1.0
1698133192.761900902 -56.241626 -381.543690 90.031631 0.0 0.0 0.0 1.0
1698133192.781349659 -56.319525 -381.720539 90.031685 0.0 0.0 0.0 1.0
1698133192.802348614 -56.396430 -381.897633 90.031738 0.0 0.0 0.0 1.0
1698133192.821601152 -56.472350 -382.075214 90.031811 0.0 0.0 0.0 1.0
1698133192.841156006 -56.547205 -382.253193 90.032612 0.0 0.0 0.0 1.0
1698133192.861723900 -56.621058 -382.431598 90.032661 0.0 0.0 0.0 1.0
1698133192.881242275 -56.693892 -382.610492 90.032619 0.0 0.0 0.0 1.0
1698133192.903944016 -56.765665 -382.789569 90.032536 0.0 0.0 0.0 1.0
1698133192.921414137 -56.836352 -382.968921 90.032501 0.0 0.0 0.0 1.0
1698133192.941880941 -56.906000 -383.148700 90.032497 0.0 0.0 0.0 1.0
1698133192.961469650 -56.958582 -383.285571 90.038612 0.0 0.0 0.0 1.0
1698133192.981912136 -57.025355 -383.465289 90.038544 0.0 0.0 0.0 1.0
1698133193.002504826 -57.091040 -383.645312 90.038441 0.0 0.0 0.0 1.0
1698133193.021786213 -57.173052 -383.850970 90.038353 0.0 0.0 0.0 1.0
1698133193.041243792 -57.236647 -384.031847 90.038635 0.0 0.0 0.0 1.0
1698133193.061752319 -57.299272 -384.213152 90.038551 0.0 0.0 0.0 1.0
1698133193.081279755 -57.360865 -384.394670 90.038486 0.0 0.0 0.0 1.0
1698133193.103896141 -57.421400 -384.576555 90.038414 0.0 0.0 0.0 1.0
1698133193.121428967 -57.480951 -384.758928 90.038311 0.0 0.0 0.0 1.0
1698133193.141089201 -57.539503 -384.941606 90.038189 0.0 0.0 0.0 1.0
1698133193.161539316 -57.583429 -385.080369 90.042046 0.0 0.0 0.0 1.0
1698133193.181139946 -57.639333 -385.262925 90.041973 0.0 0.0 0.0 1.0
1698133193.202630758 -57.694254 -385.445786 90.041935 0.0 0.0 0.0 1.0
1698133193.221060038 -57.748186 -385.628983 90.041912 0.0 0.0 0.0 1.0
1698133193.241480589 -57.801134 -385.812577 90.042366 0.0 0.0 0.0 1.0
1698133193.261018276 -57.853105 -385.996415 90.042389 0.0 0.0 0.0 1.0
1698133193.281550407 -57.904092 -386.180496 90.042442 0.0 0.0 0.0 1.0
1698133193.304394245 -57.954137 -386.364853 90.042507 0.0 0.0 0.0 1.0
